speaker,utterance,思考系_役割,思考系_スコア,対人関係系_役割,対人関係系_スコア,行動系_役割,行動系_スコア
K3F,"Utterance(participant='K3F', tokens=[Token(word='イケ面', pos=None, mor=None, gra=None), Token(word='?', pos=None, mor=None, gra=None)], time_marks=None, tiers={'K3F': 'イケ面 ?', '%ort': 'ikemen ?'})",不明,0.5406378507614136,不明,0.48458823561668396,不明,0.45168161392211914
L3F,"Utterance(participant='L3F', tokens=[Token(word='あっ', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=None, tiers={'L3F': 'あっ &=laugh .', '%ort': 'a: &=laugh .'})",不明,0.5338807106018066,不明,0.49937325716018677,不明,0.4399818778038025
K3F,"Utterance(participant='K3F', tokens=[Token(word='.', pos=None, mor=None, gra=None)], time_marks=(138897, 143096), tiers={'K3F': '&=laugh . \x15138897_143096\x15', '%ort': '&=laugh .'})",不明,0.5498496294021606,不明,0.47057679295539856,不明,0.4178445637226105
G3M,"Utterance(participant='G3M', tokens=[Token(word='結局顔かよ', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(143094, 144464), tiers={'G3M': '結局顔かよ . \x15143094_144464\x15', '%ort': 'kekkyoku kao ka yo .'})",不明,0.5406255722045898,不明,0.47359779477119446,不明,0.4120308756828308
H3M,"Utterance(participant='H3M', tokens=[Token(word='結局顔かもね', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(143094, 144464), tiers={'H3M': '結局顔かもね . \x15143094_144464\x15', '%ort': 'kekkyoku kao kamo ne .'})",不明,0.5312860608100891,不明,0.460387259721756,不明,0.41334041953086853
G3M,"Utterance(participant='G3M', tokens=[Token(word='って言うか極端に俺ら顔って言ったよなあ', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=None, tiers={'G3M': 'って言うか極端に俺ら顔って言ったよなあ .', '%ort': 'tteka [: tte iu ka] kyokutan ni orera kao tte yutta yo naa .'})",プラント,0.5713054537773132,不明,0.4676002860069275,不明,0.46367347240448
G3M,"Utterance(participant='G3M', tokens=[Token(word='前顔出たけどね', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=None, tiers={'G3M': '前顔出たけどね .', '%ort': 'mae kao deta kedo ne .'})",不明,0.5339434146881104,不明,0.4860437512397766,不明,0.43997806310653687
L3F,"Utterance(participant='L3F', tokens=[Token(word='癖', pos=None, mor=None, gra=None), Token(word='?', pos=None, mor=None, gra=None)], time_marks=(143094, 146172), tiers={'L3F': '癖 ? \x15143094_146172\x15', '%ort': 'kuse ?'})",不明,0.528653621673584,不明,0.4885770380496979,不明,0.431473046541214
G3M,"Utterance(participant='G3M', tokens=[Token(word='背', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(146170, 147576), tiers={'G3M': '背 . \x15146170_147576\x15', '%ort': 'se .'})",不明,0.5172802209854126,不明,0.48229214549064636,不明,0.4253653883934021
G3M,"Utterance(participant='G3M', tokens=[Token(word='あっ', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(147576, 148879), tiers={'G3M': 'あっ . \x15147576_148879\x15', '%ort': 'a: .'})",不明,0.5000214576721191,不明,0.4808964133262634,不明,0.38695254921913147
H3M,"Utterance(participant='H3M', tokens=[Token(word='みんな背って言うよね', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(148878, 150702), tiers={'H3M': 'みんな背って言うよね . \x15148878_150702\x15', '%ort': 'minna se tte yuu yo ne .'})",不明,0.4885653257369995,不明,0.4374576807022095,不明,0.4518511891365051
L3F,"Utterance(participant='L3F', tokens=[Token(word='あっ', pos=None, mor=None, gra=None), Token(word='ごめん', pos=None, mor=None, gra=None), Token(word='ね', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(150702, 151610), tiers={'L3F': 'あっ ごめん@g ね . \x15150702_151610\x15', '%ort': 'aq gomen ne .'})",スペシャリスト,0.562382698059082,リソース探究者,0.5541075468063354,不明,0.5211939215660095
G3M,"Utterance(participant='G3M', tokens=[Token(word='えっ背気にしない人も中には居る', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(151500, 153554), tiers={'G3M': 'えっ背気にしない人も中には居る . \x15151500_153554\x15', '%ort': 'eq se ki ni shinai hito mo naka ni wa iru .'})",不明,0.519719123840332,不明,0.45604151487350464,不明,0.4808892011642456
H3M,"Utterance(participant='H3M', tokens=[Token(word='私背気にしないって言う人百人中百人は居る', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(153552, 156574), tiers={'H3M': '私背気にしないって言う人百人中百人は居る . \x15153552_156574\x15', '%ort': 'watashi se ki ni shinai tte yuu hito hyakuninchuu hyakunin wa iru .'})",不明,0.5059108734130859,不明,0.4502184987068176,不明,0.4405931830406189
G3M,"Utterance(participant='G3M', tokens=[Token(word='えっ', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(156574, 159984), tiers={'G3M': 'えっ . \x15156574_159984\x15', '%ort': 'eq .'})",不明,0.518086314201355,不明,0.4987283945083618,不明,0.4133206009864807
H3M,"Utterance(participant='H3M', tokens=[Token(word='百人中百人はそう言う', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(156574, 159984), tiers={'H3M': '百人中百人はそう言う . \x15156574_159984\x15', '%ort': 'hyakuninchuu hyakunin wa soo yuu .'})",スペシャリスト,0.5648637413978577,不明,0.5427528619766235,不明,0.4680805206298828
G3M,"Utterance(participant='G3M', tokens=[Token(word='百人中百人はそう言わないよ', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(159983, 161859), tiers={'G3M': '百人中百人はそう言わないよ . \x15159983_161859\x15', '%ort': 'hyakuninchuu hyakyunin wa soo iwanee [: iwanai] yo .'})",不明,0.5188314914703369,不明,0.499162495136261,不明,0.42679643630981445
L3F,"Utterance(participant='L3F', tokens=[Token(word='逆じゃね', pos=None, mor=None, gra=None), Token(word='?', pos=None, mor=None, gra=None)], time_marks=(161859, 162827), tiers={'L3F': '逆じゃね ? \x15161859_162827\x15', '%ort': 'gyaku ja ne ?'})",不明,0.5016480684280396,不明,0.4674845337867737,不明,0.4059140980243683
K3F,"Utterance(participant='K3F', tokens=[Token(word='.', pos=None, mor=None, gra=None)], time_marks=(161859, 162827), tiers={'K3F': '&=laugh . \x15161859_162827\x15', '%ort': '&=laugh .'})",スペシャリスト,0.5529875755310059,不明,0.4792923331260681,不明,0.4251401424407959
H3M,"Utterance(participant='H3M', tokens=[Token(word='そうか', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(162826, 166695), tiers={'H3M': 'そうか . \x15162826_166695\x15', '%ort': 'so(o) k:a .'})",不明,0.5355138182640076,不明,0.4781097173690796,不明,0.41152316331863403
G3M,"Utterance(participant='G3M', tokens=[Token(word='百人中百人って百パーセントじゃん', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(162826, 166695), tiers={'G3M': '百人中百人って百パーセントじゃん . \x15162826_166695\x15', '%ort': 'hyakuninchuu hyakunin tte hyakupaasento yan [: jan] .'})",不明,0.5463716983795166,不明,0.4710664451122284,不明,0.40076756477355957
G3M,"Utterance(participant='G3M', tokens=[Token(word='全員が言うじゃん', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(166695, 168499), tiers={'G3M': '全員が言うじゃん . \x15166695_168499\x15', '%ort': 'zenin ga yuu jan .'})",不明,0.5292402505874634,不明,0.5099244117736816,不明,0.43403393030166626
H3M,"Utterance(participant='H3M', tokens=[Token(word='だけど言うけど', pos=None, mor=None, gra=None), Token(word='背の高い人と付き合ってるじゃん', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(168498, 173659), tiers={'H3M': 'だけど言うけど <背の &+つき> [//] 背の高い人と付き合ってるじゃん . \x15168498_173659\x15', '%ort': 'dakedo yuu kedo <se no &+tsuki> [//] se no takai hito to tsukiatteru jan .'})",スペシャリスト,0.641086220741272,不明,0.5147929787635803,不明,0.502585768699646
G3M,"Utterance(participant='G3M', tokens=[Token(word='口だけって事', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(173659, 175400), tiers={'G3M': '口だけって事 . \x15173659_175400\x15', '%ort': 'kuchi dake tte koto .'})",不明,0.5473505854606628,不明,0.5014150142669678,不明,0.4497185945510864
H3M,"Utterance(participant='H3M', tokens=[Token(word='口だけ', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(173659, 175400), tiers={'H3M': '口だけ . \x15173659_175400\x15', '%ort': 'kuchi dake .'})",スペシャリスト,0.5838508009910583,不明,0.525572657585144,不明,0.4526859521865845
K3F,"Utterance(participant='K3F', tokens=[Token(word='.', pos=None, mor=None, gra=None)], time_marks=(175399, 177403), tiers={'K3F': '&=laugh . \x15175399_177403\x15', '%ort': '&=laugh .'})",スペシャリスト,0.562759280204773,不明,0.4573235809803009,不明,0.3997385799884796
H3M,"Utterance(participant='H3M', tokens=[Token(word='ソーリー', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(175399, 177403), tiers={'H3M': 'ソーリー@g . \x15175399_177403\x15', '%ort': 'soorii [= sorry] .'})",不明,0.5286075472831726,不明,0.4983192980289459,不明,0.38506704568862915
L3F,"Utterance(participant='L3F', tokens=[Token(word='大丈夫', pos=None, mor=None, gra=None), Token(word=',', pos=None, mor=None, gra=None), Token(word='Kちゃん', pos=None, mor=None, gra=None), Token(word='?', pos=None, mor=None, gra=None)], time_marks=(177402, 180005), tiers={'L3F': '大丈夫, Kちゃん [= K3F] ? \x15177402_180005\x15', '%ort': 'daijoobu „ Kchan ?'})",スペシャリスト,0.5746718049049377,不明,0.5018249750137329,不明,0.4638323485851288
K3F,"Utterance(participant='K3F', tokens=[Token(word='大丈夫', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(177402, 180005), tiers={'K3F': '<大丈夫> [/] 大丈夫 . \x15177402_180005\x15', '%ort': 'daijoobu [/] daijoobu .'})",スペシャリスト,0.557171642780304,不明,0.4878799617290497,不明,0.42287811636924744
H3M,"Utterance(participant='H3M', tokens=[Token(word='別に何も', pos=None, mor=None, gra=None), Token(word=',', pos=None, mor=None, gra=None), Token(word='別に', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=None, tiers={'H3M': '別に何も, 別に .', '%ort': 'betsu ni nan(i)mo „ betsu ni .'})",不明,0.5482936501502991,不明,0.5268837809562683,不明,0.4877256155014038
G3M,"Utterance(participant='G3M', tokens=[Token(word='.', pos=None, mor=None, gra=None)], time_marks=(180005, 185344), tiers={'G3M': '&=cough . \x15180005_185344\x15', '%ort': '&=cough .'})",不明,0.5293579697608948,不明,0.48051127791404724,不明,0.41034048795700073
H3M,"Utterance(participant='H3M', tokens=[Token(word='別に', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(180005, 185344), tiers={'H3M': '別に . \x15180005_185344\x15', '%ort': 'betsu ni .'})",不明,0.5359396934509277,不明,0.4958694875240326,不明,0.44143804907798767
H3M,"Utterance(participant='H3M', tokens=[Token(word='別に', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(185343, 191652), tiers={'H3M': '別に . \x15185343_191652\x15', '%ort': 'betsu ni .'})",不明,0.5447807312011719,不明,0.5060978531837463,不明,0.41588664054870605
K3F,"Utterance(participant='K3F', tokens=[Token(word='本当の事言って', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(185343, 191652), tiers={'K3F': '本当の事言って . \x15185343_191652\x15', '%ort': 'hontoo no koto yutte .'})",スペシャリスト,0.5842517614364624,リソース探究者,0.5630046129226685,不明,0.4922945499420166
H3M,"Utterance(participant='H3M', tokens=[Token(word='何があ', pos=None, mor=None, gra=None), Token(word='?', pos=None, mor=None, gra=None)], time_marks=(191651, 195922), tiers={'H3M': '何があ ? \x15191651_195922\x15', '%ort': 'nani ga: ?'})",スペシャリスト,0.5535024404525757,不明,0.5203660726547241,不明,0.4265276789665222
K3F,"Utterance(participant='K3F', tokens=[Token(word='別に', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(191651, 195922), tiers={'K3F': '別に . \x15191651_195922\x15', '%ort': 'be:tsu: ni: .'})",不明,0.5423586964607239,不明,0.499184787273407,不明,0.4500313401222229
K3F,"Utterance(participant='K3F', tokens=[Token(word='良いと思うよ', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(195920, 198593), tiers={'K3F': '良いと思うよ . \x15195920_198593\x15', '%ort': 'ii to omou yo .'})",不明,0.5310966968536377,不明,0.5063307881355286,不明,0.4209443926811218
H3M,"Utterance(participant='H3M', tokens=[Token(word='僕の事分かってくれる人は', pos=None, mor=None, gra=None), Token(word='...', pos=None, mor=None, gra=None)], time_marks=(198591, 200760), tiers={'H3M': '僕の事分かってくれる人は +... \x15198591_200760\x15', '%ort': 'boku no koto wakatte kureru hito wa +...'})",スペシャリスト,0.5503198504447937,不明,0.48398858308792114,不明,0.4145560562610626
K3F,"Utterance(participant='K3F', tokens=[Token(word='居る', pos=None, mor=None, gra=None), Token(word=',', pos=None, mor=None, gra=None), Token(word='きっと', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(200744, 201995), tiers={'K3F': '<居る> [/] 居る, きっと . \x15200744_201995\x15', '%ort': 'iru [/] iru „ kitto .'})",不明,0.48530590534210205,不明,0.4906984567642212,不明,0.5336374044418335
H3M,"Utterance(participant='H3M', tokens=[Token(word='あっ', pos=None, mor=None, gra=None), Token(word='ありがとう', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(201995, 203493), tiers={'H3M': 'あっ ありがとう@g &=laugh . \x15201995_203493\x15', '%ort': 'a: arigato(o) &=laugh .'})",不明,0.5445953607559204,不明,0.4902579188346863,不明,0.43232762813568115
G3M,"Utterance(participant='G3M', tokens=[Token(word='.', pos=None, mor=None, gra=None)], time_marks=(203492, 206205), tiers={'G3M': '&=laugh . \x15203492_206205\x15', '%ort': '&=laugh .'})",不明,0.5108473300933838,不明,0.45993080735206604,不明,0.3893531262874603
K3F,"Utterance(participant='K3F', tokens=[Token(word='超酷い', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(203492, 206204), tiers={'K3F': '超酷い . \x15203492_206204\x15', '%ort': 'choohidoi .'})",不明,0.5472686886787415,不明,0.4603842794895172,不明,0.4446181058883667
L3F,"Utterance(participant='L3F', tokens=[Token(word='.', pos=None, mor=None, gra=None)], time_marks=(203492, 206204), tiers={'L3F': '&=laugh . \x15203492_206204\x15', '%ort': '&=laugh .'})",不明,0.5212652087211609,不明,0.4655039310455322,不明,0.40134531259536743
L3F,"Utterance(participant='L3F', tokens=[Token(word='.', pos=None, mor=None, gra=None)], time_marks=(206203, 213144), tiers={'L3F': '&=cough . \x15206203_213144\x15', '%ort': '&=cough .'})",不明,0.5328021049499512,不明,0.4845679998397827,不明,0.40991491079330444
G3M,"Utterance(participant='G3M', tokens=[Token(word='はい', pos=None, mor=None, gra=None), Token(word='ゴー', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(213142, 215638), tiers={'G3M': 'はい ゴー@g . \x15213142_215638\x15', '%ort': 'hai goo .'})",不明,0.5435999035835266,不明,0.5271865129470825,不明,0.4422922730445862
G3M,"Utterance(participant='G3M', tokens=[Token(word='.', pos=None, mor=None, gra=None)], time_marks=(215479, 217607), tiers={'G3M': '&=cough . \x15215479_217607\x15', '%ort': '&=cough .'})",不明,0.5286910533905029,不明,0.48440855741500854,不明,0.3953731954097748
